gene_id	gene_name	gene_type	logFC	logCPM	LR	PValue	FDR	is_diff
ENSG00000048649	RSF1	protein_coding	-0.0654680473371831	5.69780904126077	1.38710029686309	0.238895401033906	0.436699064219257	not_diff
ENSG00000108439	PNPO	protein_coding	0.134942356887082	3.18565263207269	1.38678698260653	0.238948451576847	0.436699064219257	not_diff
ENSG00000153896	ZNF599	protein_coding	-0.201339774919825	2.26021669289927	1.38724466194161	0.238870961871977	0.436699064219257	not_diff
ENSG00000268970	AC022150.2	lncRNA	-0.309670350608169	1.17476299445674	1.38677998167833	0.238949637141253	0.436699064219257	not_diff
ENSG00000104375	STK3	protein_coding	0.110717407834804	3.8695268474755	1.38645779818401	0.239004204675892	0.436745870986973	not_diff
ENSG00000106086	PLEKHA8	protein_coding	-0.0910040987950508	4.52471173335293	1.38570573454743	0.239131638997078	0.436925803875582	not_diff
ENSG00000172638	EFEMP2	protein_coding	-0.218453359136935	2.0798219532972	1.38527144981971	0.239205264474498	0.437007389058727	not_diff
ENSG00000154719	MRPL39	protein_coding	0.0773789623120928	5.05327273082604	1.38507159786645	0.239239155172359	0.437016371256472	not_diff
ENSG00000100479	POLE2	protein_coding	0.0845274715310587	4.998909906821	1.38390313847791	0.239437418139813	0.437325572511842	not_diff
ENSG00000182389	CACNB4	protein_coding	-0.153525110299941	2.886771013672	1.38325825000974	0.239546927617418	0.437472612816747	not_diff
ENSG00000141551	CSNK1D	protein_coding	-0.0526960565453582	6.89154908004586	1.38052377494195	0.240011949567339	0.438268793622781	not_diff
ENSG00000144712	CAND2	protein_coding	0.320149608525188	1.11163931913984	1.38020413918027	0.24006637807174	0.438315116869151	not_diff
ENSG00000278993	AC002350.1	others	0.360602085280714	0.811596777737997	1.37975965910582	0.240142090366483	0.438400284313443	not_diff
ENSG00000091136	LAMB1	protein_coding	0.42436092501947	0.252611092745213	1.37760323337604	0.240509826087156	0.439018480802684	not_diff
ENSG00000235897	TM4SF19-AS1	lncRNA	0.409956464200731	0.230785690447079	1.37716246707614	0.240585074306941	0.439102695519312	not_diff
ENSG00000157954	WIPI2	protein_coding	-0.054855457482372	6.67943868114859	1.37654084528199	0.240691247087529	0.439243324842251	not_diff
ENSG00000163867	ZMYM6	protein_coding	0.0993548200302258	4.16362424622593	1.37598705904508	0.240785881576697	0.43936286617727	not_diff
ENSG00000142655	PEX14	protein_coding	-0.0831882859382886	4.74681455392303	1.37450839941725	0.241038786103458	0.439612529674112	not_diff
ENSG00000198039	ZNF273	protein_coding	0.113265095644947	3.73351851946711	1.37467460193177	0.241010343321145	0.439612529674112	not_diff
ENSG00000197816	CCDC180	protein_coding	-0.354201938615343	0.84864131204511	1.37450545154776	0.241039290618902	0.439612529674112	not_diff
ENSG00000174485	DENND4A	protein_coding	0.0670917119942913	5.72010744443809	1.37462031125884	0.241019633813317	0.439612529674112	not_diff
ENSG00000155962	CLIC2	protein_coding	-0.422961695827403	0.358655284294198	1.37404224924693	0.241118581704028	0.439703973865538	not_diff
ENSG00000174007	CEP19	protein_coding	-0.164440121756856	2.66571202179024	1.37244413797828	0.241392390520597	0.440058693118063	not_diff
ENSG00000172375	C2CD2L	protein_coding	0.0814381277996377	4.96895689526728	1.37265766336192	0.241355784737098	0.440058693118063	not_diff
ENSG00000196678	ERI2	protein_coding	0.0843833836567528	4.69430919470309	1.37239611082919	0.241400624998929	0.440058693118063	not_diff
ENSG00000181652	ATG9B	protein_coding	0.44510011659974	-0.0369179512025973	1.37143976283446	0.241564666514196	0.440298981720661	not_diff
ENSG00000184281	TSSC4	protein_coding	0.0755586690963831	5.08625261713009	1.37128734991336	0.241590822297964	0.440298981720661	not_diff
ENSG00000146592	CREB5	protein_coding	-0.243795831721659	1.84157263470733	1.37104344583421	0.241632686172969	0.440322073885091	not_diff
ENSG00000111785	RIC8B	protein_coding	-0.124332658310915	3.6820117521869	1.36989343649498	0.241830193629825	0.440575529715986	not_diff
ENSG00000160305	DIP2A	protein_coding	-0.0595051777993405	6.13654037904747	1.36989576196904	0.241829794044844	0.440575529715986	not_diff
ENSG00000141012	GALNS	protein_coding	-0.0836039015005753	4.8336012445221	1.36953302690835	0.241892132335804	0.440635148794798	not_diff
ENSG00000081791	DELE1	protein_coding	-0.0528845301425775	6.61617355491729	1.36830737163477	0.242102913656493	0.440965855172188	not_diff
ENSG00000172428	COPS9	protein_coding	0.0699854878840777	5.36952623405493	1.3667249302524	0.242375383945414	0.441408828308221	not_diff
ENSG00000166689	PLEKHA7	protein_coding	0.390734209424889	0.340747719108366	1.36639145803725	0.242432849991329	0.441460180661501	not_diff
ENSG00000137767	SQOR	protein_coding	-0.0805560892500853	4.85168167673556	1.3655853619289	0.242571830142785	0.441659936509371	not_diff
ENSG00000271869	AC026979.2	lncRNA	-0.488064923241178	-0.269655247170664	1.36475962554352	0.242714297148005	0.441865992019717	not_diff
ENSG00000117425	PTCH2	protein_coding	-0.42754469891121	0.161672139265674	1.36432795930801	0.242788814513175	0.441948309112022	not_diff
ENSG00000271816	BMS1P4	lncRNA	-0.379975192645382	0.677359144719053	1.36385092253238	0.242871196497548	0.442044920571077	not_diff
ENSG00000101916	TLR8	protein_coding	-0.110626426464135	3.78742190351708	1.36244516385232	0.243114162510655	0.442433749173288	not_diff
ENSG00000277687	AL139407.1	lncRNA	0.446128580389734	-0.0833372424105328	1.36226302641607	0.243145664128011	0.442437694781372	not_diff
ENSG00000169242	EFNA1	protein_coding	-0.392297914703689	0.429547833466382	1.36200797170829	0.24318978552858	0.442464600136015	not_diff
ENSG00000164402	8-Sep	protein_coding	-0.135510213228391	3.57469862644469	1.36162710339022	0.243255689340354	0.44247775715395	not_diff
ENSG00000214063	TSPAN4	protein_coding	-0.0717675073635699	5.40024708385528	1.3617148467017	0.243240504686321	0.44247775715395	not_diff
ENSG00000273084	AC092171.5	lncRNA	-0.346591253190077	0.882416255492131	1.36069123001177	0.243417721328923	0.442679072983703	not_diff
ENSG00000253738	OTUD6B-AS1	lncRNA	0.0865848557500611	4.60630796961006	1.36064884123085	0.243425063404285	0.442679072983703	not_diff
ENSG00000232956	SNHG15	lncRNA	-0.0602021476404377	6.07144555775238	1.35996047640129	0.243544331490693	0.442833471021553	not_diff
ENSG00000053438	NNAT	protein_coding	-0.431415085702323	0.122171847844546	1.35981996889923	0.243568684982749	0.442833471021553	not_diff
ENSG00000137497	NUMA1	protein_coding	-0.0447785983082613	7.40618601896764	1.35935218988708	0.243649784278271	0.442927527572516	not_diff
ENSG00000168917	SLC35G2	protein_coding	-0.435751669816471	0.214512909213694	1.35833557876929	0.243826148691358	0.443133476358378	not_diff
ENSG00000235314	LINC00957	lncRNA	-0.290175030772451	1.32031583284821	1.35851109137407	0.243795689179987	0.443133476358378	not_diff
ENSG00000213923	CSNK1E	protein_coding	0.0575795940745147	6.23444879821147	1.35819117115172	0.243851213536733	0.443133476358378	not_diff
ENSG00000005810	MYCBP2	protein_coding	0.0433269614517958	7.59905556806018	1.35659868764808	0.244127829589665	0.443582707348623	not_diff
ENSG00000163161	ERCC3	protein_coding	0.0552274754516935	6.3898149254468	1.35534470030119	0.244345917918897	0.443809004290832	not_diff
ENSG00000145246	ATP10D	protein_coding	-0.0859758768077553	4.69355643070713	1.355036843566	0.244399495434572	0.443809004290832	not_diff
ENSG00000145916	RMND5B	protein_coding	-0.0845341071931764	4.77803987390641	1.3551161773565	0.244385687292819	0.443809004290832	not_diff
ENSG00000177106	EPS8L2	protein_coding	-0.355811032474292	0.773981258421482	1.35515914353467	0.244378209375148	0.443809004290832	not_diff
ENSG00000131748	STARD3	protein_coding	-0.0627939458976861	5.82450261663962	1.3556895644306	0.24428591687845	0.443809004290832	not_diff
ENSG00000280832	GSEC	lncRNA	-0.133801911965407	3.22798864577386	1.3546234573292	0.244471461212881	0.443886246475729	not_diff
ENSG00000111615	KRR1	protein_coding	0.0704363390169587	5.33257389446606	1.35397576959028	0.244584268186356	0.444037616400435	not_diff
ENSG00000136247	ZDHHC4	protein_coding	-0.0896699086345711	4.46455499397652	1.35335517240241	0.24469241643193	0.444073603301986	not_diff
ENSG00000181418	DDN	protein_coding	0.25376477375091	1.6579098562663	1.35359704853695	0.244650258996262	0.444073603301986	not_diff
ENSG00000213976	AC010615.1	pseudogene	0.237392309927961	1.90522228889994	1.35342612666792	0.244680048646463	0.444073603301986	not_diff
ENSG00000170310	STX8	protein_coding	-0.0932073764728044	4.42149752837011	1.35266954444867	0.244811965118244	0.444237111390577	not_diff
ENSG00000069188	SDK2	protein_coding	-0.310135361590592	1.23207591714668	1.35193436779207	0.244940232523054	0.44441639927165	not_diff
ENSG00000264204	AGAP7P	pseudogene	-0.218995822210405	2.07829486714998	1.34965765533964	0.245337974871468	0.445084517077984	not_diff
ENSG00000135341	MAP3K7	protein_coding	0.0546376961533183	6.47120746615849	1.3461162610329	0.245958226503252	0.446156095050937	not_diff
ENSG00000279519	AC007382.1	others	-0.335762604099546	1.10336628845073	1.34593631632394	0.245989793733787	0.446159699240826	not_diff
ENSG00000151846	PABPC3	protein_coding	-0.634398171620791	-1.03524548031887	1.34544433694851	0.24607612566585	0.446262619143684	not_diff
ENSG00000082805	ERC1	protein_coding	-0.06711704289054	5.51656230483967	1.34469632099466	0.246207457536378	0.446447112529597	not_diff
ENSG00000173166	RAPH1	protein_coding	0.397433117742273	0.268345580485968	1.34439931390968	0.246259627904588	0.446488035543322	not_diff
ENSG00000111728	ST8SIA1	protein_coding	0.3449658480869	0.801131865501464	1.34395493492055	0.246337709914179	0.446575922912929	not_diff
ENSG00000281398	SNHG4	lncRNA	-0.0821453302972061	4.93025552066077	1.34377939070693	0.246368563196084	0.446578180349301	not_diff
ENSG00000155755	TMEM237	protein_coding	0.09203899059763	4.38596250268844	1.34169053876861	0.246736058220384	0.447190575118729	not_diff
ENSG00000197363	ZNF517	protein_coding	0.175879399270816	2.51232799766528	1.34131430813124	0.24680232028231	0.447203195196789	not_diff
ENSG00000185379	RAD51D	protein_coding	0.0710080998418784	5.26933084224124	1.34138882488897	0.246789194599231	0.447203195196789	not_diff
ENSG00000241061	RPL5P1	pseudogene	-0.417731711029602	0.214231446086154	1.34060503047317	0.246927298061961	0.447375908308535	not_diff
ENSG00000119929	CUTC	protein_coding	-0.0752281225416569	5.11793301484072	1.34024779818925	0.246990273236835	0.447436258855535	not_diff
ENSG00000163795	ZNF513	protein_coding	-0.112953811103876	4.03717912188881	1.33965448009072	0.247094910529567	0.44748448843386	not_diff
ENSG00000236603	RANP1	pseudogene	-0.297575630206722	1.2333200151792	1.33964342258984	0.247096861139675	0.44748448843386	not_diff
ENSG00000008283	CYB561	protein_coding	-0.094765822347624	4.38963177648213	1.33942401934958	0.247135569094613	0.44748448843386	not_diff
ENSG00000072506	HSD17B10	protein_coding	0.0573166057302582	6.2818781814109	1.33946309080909	0.247128675416205	0.44748448843386	not_diff
ENSG00000149639	SOGA1	protein_coding	0.0650833681362064	5.66966492353732	1.3391575774682	0.247182585758982	0.447515897371591	not_diff
ENSG00000186026	ZNF284	protein_coding	-0.285093639678855	1.48709946858786	1.33896971834166	0.247215742190142	0.447522208287796	not_diff
ENSG00000184209	SNRNP35	protein_coding	-0.0883921930894706	4.51264435811675	1.33879887946674	0.247245899334387	0.447523088882823	not_diff
ENSG00000240429	LRRFIP1P1	pseudogene	-0.32008023386769	1.06720267131001	1.33820653951366	0.247350496351935	0.447551287965	not_diff
ENSG00000188107	EYS	protein_coding	-0.473743931176811	-0.181220028033296	1.33830469378237	0.247333160259837	0.447551287965	not_diff
ENSG00000170955	CAVIN3	protein_coding	0.283459320117358	1.35987763258131	1.33841289001793	0.247314052269208	0.447551287965	not_diff
ENSG00000182400	TRAPPC6B	protein_coding	-0.0747803421097289	5.19332368015642	1.33723928053963	0.247521414008515	0.447806823496513	not_diff
ENSG00000100241	SBF1	protein_coding	-0.0453750564038249	7.28114802262015	1.33589752931718	0.247758744950329	0.448182435846224	not_diff
ENSG00000265241	RBM8A	protein_coding	0.0572460999713359	6.31072987440516	1.33541956329765	0.247843355555301	0.448281728245665	not_diff
ENSG00000137819	PAQR5	protein_coding	0.189855910518134	2.39060028442957	1.33503930998502	0.247910694101714	0.448349760088268	not_diff
ENSG00000128699	ORMDL1	protein_coding	-0.0633424129944719	6.09992153237563	1.33453703229613	0.247999676112304	0.448363475617499	not_diff
ENSG00000145734	BDP1	protein_coding	0.0565260964288163	6.23885853658392	1.33463470963017	0.247982368826615	0.448363475617499	not_diff
ENSG00000253522	MIR3142HG	lncRNA	-0.174847737922591	2.5713749071972	1.33443565419424	0.248017640694751	0.448363475617499	not_diff
ENSG00000255182	AC084125.2	lncRNA	-0.366838837048554	0.765955884277578	1.33432537935936	0.248037183620793	0.448363475617499	not_diff
ENSG00000159733	ZFYVE28	protein_coding	0.330439774895504	0.919402162981117	1.33304190995352	0.248264779021464	0.448667345073178	not_diff
ENSG00000119718	EIF2B2	protein_coding	-0.0770828867472673	4.97599140118813	1.3330853856374	0.248257065371057	0.448667345073178	not_diff
ENSG00000138593	SECISBP2L	protein_coding	0.0715046000452227	5.29459119061233	1.33191754279147	0.248464371256686	0.448974255620533	not_diff
ENSG00000175376	EIF1AD	protein_coding	0.0735765536018109	5.14662268009423	1.33171078240261	0.248501095750764	0.4489868264505	not_diff
ENSG00000256537	SMIM10L1	protein_coding	0.104307838901785	4.32686380511309	1.33104163565861	0.248619994251095	0.449019845732015	not_diff
ENSG00000188375	H3F3C	protein_coding	-0.383510297789358	0.47336163589719	1.33125926693765	0.248581316415637	0.449019845732015	not_diff
ENSG00000139734	DIAPH3	protein_coding	0.0786559406588692	4.92234254342779	1.33093780021536	0.248638450676509	0.449019845732015	not_diff
ENSG00000277067	CU634019.1	lncRNA	-0.17825132332095	2.46230356820899	1.33115985326139	0.248598983484548	0.449019845732015	not_diff
ENSG00000196074	SYCP2	protein_coding	0.418446486618708	0.0685307077011184	1.33075477494949	0.24867098693162	0.449024840882273	not_diff
ENSG00000137288	UQCC2	protein_coding	0.0696217405096894	5.38004579597154	1.33047068612228	0.248721499505767	0.449062290764363	not_diff
ENSG00000175787	ZNF169	protein_coding	-0.103603772468215	3.94180767065984	1.32924504566536	0.24893956934469	0.449333320612567	not_diff
ENSG00000148814	LRRC27	protein_coding	0.120498574631804	3.5234143247407	1.32912474318871	0.248960986564955	0.449333320612567	not_diff
ENSG00000185513	L3MBTL1	protein_coding	-0.128171102881908	3.3034047738058	1.32914455388367	0.248957459549481	0.449333320612567	not_diff
ENSG00000068078	FGFR3	protein_coding	-0.417018908878592	0.228909243302399	1.32818851239773	0.249127739122151	0.449343866296919	not_diff
ENSG00000254893	AC113404.3	pseudogene	-0.0553180641849433	6.34548271549146	1.32775408959337	0.249205160881371	0.449343866296919	not_diff
ENSG00000064309	CDON	protein_coding	0.371947945245917	0.476593789088404	1.32847006672836	0.249077576946541	0.449343866296919	not_diff
ENSG00000170291	ELP5	protein_coding	0.0612706456578254	5.9054085167219	1.328881798442	0.249004244437945	0.449343866296919	not_diff
ENSG00000181481	RNF135	protein_coding	0.0826774723980959	4.70163065387192	1.32862548212529	0.249049893189033	0.449343866296919	not_diff
ENSG00000176533	GNG7	protein_coding	-0.122390517509111	3.5402952290308	1.32779002912345	0.249198754708441	0.449343866296919	not_diff
ENSG00000126249	PDCD2L	protein_coding	0.217003653333347	2.02609675028431	1.32782480395181	0.249192556334133	0.449343866296919	not_diff
ENSG00000134597	RBMX2	protein_coding	0.0977930665599869	4.51104885975427	1.32796534208314	0.249167508302118	0.449343866296919	not_diff
ENSG00000135314	KHDC1	protein_coding	-0.192978697332803	2.2756877584564	1.3274450906073	0.249260247863291	0.449389471494384	not_diff
ENSG00000164946	FREM1	protein_coding	-0.270337788163097	1.54936006048739	1.32681377151747	0.249372843059121	0.449485013367677	not_diff
ENSG00000102003	SYP	protein_coding	-0.341364030165291	0.874716793092522	1.32692652682631	0.249352728678635	0.449485013367677	not_diff
ENSG00000261098	AP000766.1	lncRNA	0.326587363740055	0.942444564555193	1.32540859815442	0.249623678361077	0.449883372054024	not_diff
ENSG00000277791	PSMB3	protein_coding	-0.0465699898451039	7.24170691215599	1.32448732091081	0.249788302009239	0.450126279474953	not_diff
ENSG00000177868	SVBP	protein_coding	0.136128470077105	3.06882091047535	1.32385947475265	0.249900568535557	0.450274790971427	not_diff
ENSG00000236577	SNRPGP14	pseudogene	-0.414280120618301	0.277460928857132	1.32305558272325	0.2500444045516	0.450480142600548	not_diff
ENSG00000047315	POLR2B	protein_coding	0.0426926841439401	7.81245751915447	1.32259763283294	0.250126388422546	0.450574025627285	not_diff
ENSG00000118680	MYL12B	protein_coding	0.0412953228515105	7.96569204853736	1.32226223061047	0.25018645427677	0.450628408151007	not_diff
ENSG00000225138	SLC9A3-AS1	lncRNA	-0.112653851426277	3.75678728864372	1.32183612092728	0.250262790090067	0.45071207915564	not_diff
